,Zip Code,City,County,Households,<10k,10k - 15k,15k - 25k,25k - 35k,35k - 50k,50k - 75k,75k - 100k,100k - 150k,150k - 200k,200k+,Median Income ($),Mean Income ($)
1406,95537,Fields Landing,Humboldt,124,0.0,16.9,40.3,0.0,0.0,42.7,0.0,0.0,0.0,0.0,,35676.0
1407,95540,Fortuna,Humboldt,5075,4.5,8.1,12.5,12.2,21.1,18.3,11.7,7.7,2.8,1.1,44943.0,54378.0
1408,95542,Garberville,Humboldt,942,3.0,12.6,8.2,27.8,24.0,10.0,7.0,4.0,0.6,2.8,34219.0,48704.0
1409,95543,Gasquet,Del Norte,358,10.3,24.6,8.1,11.2,10.1,7.8,13.4,12.3,2.2,0.0,32500.0,45995.0
1410,95545,Honeydew,Humboldt,38,28.9,15.8,0.0,5.3,0.0,26.3,0.0,23.7,0.0,0.0,,47121.0
1411,95546,Hoopa,Humboldt,1158,19.9,13.7,18.2,7.3,15.6,11.0,5.8,7.6,0.0,0.9,23654.0,41398.0
1412,95547,Hydesville,Humboldt,458,9.2,2.6,7.4,6.3,13.1,21.8,8.5,21.6,4.4,5.0,63750.0,77688.0
1413,95548,Klamath,Del Norte,414,8.0,10.9,21.7,13.3,16.7,11.8,9.9,4.8,1.2,1.7,31848.0,44901.0
1414,95549,Kneeland,Humboldt,373,2.1,9.9,8.6,4.8,17.4,13.7,19.8,16.4,4.3,2.9,61250.0,70318.0
1415,95550,Korbel,Humboldt,68,22.1,1.5,23.5,2.9,20.6,26.5,0.0,2.9,0.0,0.0,,37884.0
1416,95551,Loleta,Humboldt,622,12.1,4.8,20.4,11.6,10.5,21.1,10.0,7.4,1.0,1.3,35795.0,48273.0
1417,95552,Mad River,Trinity,284,19.0,9.9,17.3,11.6,14.4,23.2,3.5,1.1,0.0,0.0,26447.0,33851.0
1418,95553,Miranda,Humboldt,561,22.5,12.3,3.6,15.2,9.4,18.5,12.1,3.2,0.0,3.2,26926.0,51670.0
1419,95554,Myers Flat,Humboldt,163,0.0,5.5,4.3,4.9,35.0,40.5,5.5,4.3,0.0,0.0,55139.0,54163.0
1420,95555,Orick,Humboldt,173,13.9,9.8,19.1,6.9,13.3,11.0,14.5,6.4,0.6,4.6,35250.0,53420.0
1421,95556,Orleans,Humboldt,268,13.1,3.7,20.1,9.7,20.9,24.6,7.1,0.7,0.0,0.0,35938.0,37526.0
1422,95558,Petrolia,Humboldt,235,13.2,7.7,14.9,4.7,10.2,28.9,6.4,2.6,4.7,6.8,49063.0,63887.0
1423,95559,Phillipsville,Humboldt,89,62.9,0.0,0.0,0.0,22.5,0.0,14.6,0.0,0.0,0.0,,
1424,95560,Redway,Humboldt,546,0.0,1.6,38.5,3.3,14.8,23.4,10.3,8.1,0.0,0.0,37093.0,46681.0
1425,95562,Rio Dell,Humboldt,1435,6.4,10.9,15.5,8.6,15.6,20.6,14.4,7.2,0.7,0.0,40750.0,47947.0
1426,95563,Salyer,Trinity,327,8.3,9.2,17.1,4.9,10.4,26.9,5.8,12.2,0.0,5.2,55060.0,60651.0
1427,95564,Samoa,Humboldt,147,4.8,8.2,9.5,19.7,11.6,17.0,11.6,10.2,4.8,2.7,41875.0,64013.0
1428,95565,Scotia,Humboldt,339,7.1,4.4,4.7,10.0,27.7,26.3,2.9,9.7,3.5,3.5,42841.0,62685.0
1429,95567,Smith River,Del Norte,759,4.6,11.7,18.8,7.8,9.9,21.5,8.2,6.1,1.2,10.3,44572.0,70257.0
1430,95568,Somes Bar,Siskiyou,50,20.0,16.0,14.0,2.0,6.0,40.0,0.0,2.0,0.0,0.0,,35848.0
1431,95569,Redcrest,Humboldt,140,0.0,5.0,25.0,17.1,20.7,13.6,4.3,14.3,0.0,0.0,41429.0,46968.0
1432,95570,Trinidad,Humboldt,965,2.2,6.4,12.1,10.5,16.9,17.2,13.8,11.1,4.9,5.0,51779.0,71881.0
1433,95571,Weott,Humboldt,84,0.0,0.0,25.0,26.2,23.8,0.0,25.0,0.0,0.0,0.0,32386.0,47388.0
1434,95573,Willow Creek,Humboldt,733,27.7,1.6,17.3,4.9,17.2,22.0,7.9,1.4,0.0,0.0,32269.0,34674.0
1435,95585,Leggett,Mendocino,258,17.4,22.9,11.6,11.6,15.9,17.4,3.1,0.0,0.0,0.0,21765.0,29784.0
1436,95587,Piercy,Mendocino,85,0.0,35.3,0.0,0.0,0.0,0.0,0.0,32.9,31.8,0.0,,94724.0
1437,95589,Whitethorn,Humboldt,432,6.9,7.9,13.7,0.0,17.8,20.1,12.5,14.8,0.0,6.3,53476.0,83283.0
1438,95595,Zenia,Trinity,60,0.0,20.0,3.3,18.3,8.3,31.7,5.0,6.7,6.7,0.0,45000.0,51120.0
1439,95601,Amador City,Amador,93,36.6,0.0,0.0,16.1,9.7,10.8,0.0,12.9,1.1,12.9,,78389.0
1440,95602,Auburn,Placer,7061,6.7,3.2,7.0,10.5,10.1,17.1,13.7,17.3,8.8,5.5,66114.0,85557.0
1441,95603,Auburn,Placer,11733,4.2,5.3,9.7,10.4,12.4,18.3,12.3,14.4,6.4,6.7,60299.0,84074.0
1442,95604,Auburn,Placer,58,0.0,19.0,0.0,0.0,0.0,19.0,0.0,41.4,20.7,0.0,133958.0,105657.0
1443,95605,West Sacramento,Yolo,4850,3.6,9.3,17.6,11.5,19.0,16.7,8.8,9.1,1.7,2.7,42266.0,56008.0
1444,95606,Brooks,Yolo,52,0.0,0.0,0.0,0.0,0.0,48.1,0.0,21.2,30.8,0.0,,99010.0
1445,95607,Capay,Yolo,259,12.7,3.5,0.0,8.5,3.9,34.0,14.3,12.4,3.5,7.3,70038.0,84885.0
1446,95608,Carmichael,Sacramento,25040,6.0,5.4,10.2,10.0,13.2,16.2,11.6,14.4,6.2,6.9,56891.0,86089.0
1447,95610,Citrus Heights,Sacramento,17641,4.7,4.7,11.8,9.5,17.6,20.3,12.6,13.3,3.9,1.5,51271.0,63429.0
1448,95612,Clarksburg,Yolo,379,1.8,9.5,5.0,5.5,19.0,16.1,8.2,20.6,3.7,10.6,72863.0,85792.0
1449,95614,Cool,El Dorado,1515,1.0,1.2,2.2,6.1,7.5,13.8,19.5,30.2,13.1,5.5,98933.0,103869.0
1450,95615,Courtland,Sacramento,287,9.1,0.0,2.1,20.2,0.7,25.4,8.0,20.9,10.5,3.1,66080.0,83334.0
1451,95616,Davis,Yolo,17181,17.1,5.4,10.0,8.2,11.6,12.0,7.7,12.4,6.5,9.0,46170.0,77528.0
1452,95618,Davis,Yolo,9834,8.4,3.7,7.7,6.3,8.5,12.4,12.7,14.5,9.4,16.4,81382.0,117559.0
1453,95619,Diamond Springs,El Dorado,1922,1.7,4.5,15.1,5.2,10.2,23.5,15.2,17.1,3.2,4.3,64821.0,76233.0
1454,95620,Dixon,Solano,6540,2.3,2.0,10.4,8.1,9.9,19.5,17.8,17.5,6.7,5.7,72583.0,87361.0
1455,95621,Citrus Heights,Sacramento,16254,4.1,4.5,9.7,12.5,16.4,22.3,15.1,10.5,3.1,1.8,52462.0,62747.0
1456,95623,El Dorado,El Dorado,1465,8.0,3.7,3.9,8.1,14.3,22.9,10.4,20.6,4.6,3.6,58546.0,74673.0
1457,95624,Elk Grove,Sacramento,19443,3.6,2.7,5.3,6.3,9.9,17.0,13.5,22.8,10.9,8.0,84854.0,103240.0
1458,95625,Elmira,Solano,45,0.0,42.2,17.8,0.0,0.0,0.0,20.0,20.0,0.0,0.0,,53229.0
1459,95626,Elverta,Sacramento,1970,4.6,3.5,10.2,8.7,18.2,14.4,16.7,14.3,6.1,3.5,56667.0,72493.0
1460,95627,Esparto,Yolo,1190,6.1,7.6,8.0,12.3,11.9,23.4,12.9,7.7,7.1,2.8,58796.0,67096.0
1461,95628,Fair Oaks,Sacramento,16355,3.8,3.7,5.8,7.5,11.5,18.4,14.3,16.0,9.2,9.7,73858.0,98219.0
1462,95629,Fiddletown,Amador,301,5.3,9.3,5.3,14.3,16.9,30.9,0.0,17.9,0.0,0.0,49514.0,58545.0
1463,95630,Folsom,Sacramento,26246,2.9,2.1,4.0,5.1,8.2,13.7,11.6,24.6,14.5,13.2,102865.0,117319.0
1464,95631,Foresthill,Placer,2503,9.7,7.0,8.6,4.2,9.3,18.1,12.2,23.2,5.1,2.7,67284.0,78948.0
1465,95632,Galt,Sacramento,9323,3.6,4.2,9.3,9.8,11.3,20.9,16.0,15.3,5.5,4.2,64668.0,81943.0
1466,95633,Garden Valley,El Dorado,1210,3.6,4.7,7.3,8.6,7.2,21.2,7.4,32.6,3.7,3.8,73110.0,86493.0
1467,95634,Georgetown,El Dorado,1151,5.0,3.8,13.0,9.7,18.7,10.4,21.2,13.6,3.1,1.5,49583.0,65523.0
1468,95635,Greenwood,El Dorado,401,0.0,0.0,17.2,14.7,28.9,17.0,6.7,15.5,0.0,0.0,37449.0,52319.0
1469,95636,Grizzly Flats,El Dorado,327,13.5,12.5,0.0,9.8,37.6,18.3,4.6,0.0,3.7,0.0,44390.0,43070.0
1470,95637,Guinda,Yolo,123,0.0,0.0,20.3,21.1,0.0,30.1,28.5,0.0,0.0,0.0,51641.0,50817.0
1471,95638,Herald,Sacramento,743,1.5,0.0,7.1,5.8,8.2,22.2,7.3,26.4,11.2,10.4,87361.0,120161.0
1472,95639,Hood,Sacramento,82,0.0,0.0,0.0,0.0,0.0,51.2,39.0,9.8,0.0,0.0,69375.0,74367.0
1473,95640,Ione,Amador,2735,6.7,2.1,7.8,9.2,13.5,21.9,17.1,15.6,2.2,3.9,62229.0,69765.0
1474,95641,Isleton,Sacramento,839,4.4,9.8,17.6,11.6,13.9,17.6,8.1,10.4,5.1,1.4,41571.0,54956.0
1475,95642,Jackson,Amador,3067,2.9,7.7,17.0,10.9,12.6,21.3,12.2,9.7,2.6,3.1,48879.0,66965.0
1476,95645,Knights Landing,Yolo,724,4.6,13.3,8.7,16.2,27.3,9.4,8.7,9.3,0.8,1.8,38917.0,51990.0
1477,95646,Kirkwood,Alpine,12,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,
1478,95648,Lincoln,Placer,18770,3.4,3.3,6.9,7.8,10.3,16.8,15.9,20.5,8.9,6.2,76901.0,90478.0
1479,95650,Loomis,Placer,4769,2.3,2.0,7.4,7.8,9.0,17.1,14.9,19.2,10.6,9.7,84851.0,112416.0
1480,95651,Lotus,El Dorado,243,0.0,3.7,12.3,0.0,0.0,26.7,20.2,11.9,0.0,25.1,76326.0,122686.0
1481,95652,Mcclellan,Sacramento,193,0.0,31.1,11.4,17.1,3.6,21.2,11.4,4.1,0.0,0.0,26098.0,37000.0
1482,95653,Madison,Yolo,182,6.0,0.0,0.0,12.6,10.4,20.9,25.8,24.2,0.0,0.0,68750.0,75145.0
1483,95655,Mather,Sacramento,1345,10.3,4.6,2.9,7.1,8.5,13.3,18.4,21.6,8.0,5.3,78750.0,87496.0
1484,95658,Newcastle,Placer,2595,7.0,2.8,6.1,7.3,11.3,18.2,9.8,19.3,8.0,10.3,73242.0,99798.0
1485,95659,Nicolaus,Sutter,353,4.2,0.6,16.4,9.6,14.2,21.2,13.0,11.9,1.7,7.1,53977.0,76314.0
1486,95660,North Highlands,Sacramento,10685,10.2,7.8,11.2,14.0,21.4,15.5,9.6,7.6,1.7,1.0,39677.0,50002.0
1487,95661,Roseville,Placer,11948,4.1,4.4,6.5,6.9,8.7,17.0,13.4,19.6,8.9,10.5,78154.0,99575.0
1488,95662,Orangevale,Sacramento,12057,3.7,2.7,5.2,8.7,11.8,18.9,15.7,19.6,8.8,4.9,72134.0,86695.0
1489,95663,Penryn,Placer,797,3.3,4.6,5.3,2.8,2.0,19.1,12.8,13.2,19.4,17.6,100221.0,131265.0
1490,95664,Pilot Hill,El Dorado,494,0.0,0.0,3.2,16.2,15.0,19.4,11.7,24.1,5.7,4.7,69333.0,81783.0
1491,95665,Pine Grove,Amador,2022,7.6,2.8,10.2,9.9,16.1,15.1,14.2,15.5,3.8,4.8,62969.0,72565.0
1492,95666,Pioneer,Amador,2403,6.5,7.1,12.9,13.9,10.0,19.9,13.7,9.4,2.4,4.2,49336.0,63379.0
1493,95667,Placerville,El Dorado,14443,5.6,5.4,9.6,11.8,12.6,16.4,9.8,16.5,5.6,6.7,56584.0,82009.0
1494,95668,Pleasant Grove,Sutter,332,11.4,5.4,9.0,3.9,8.4,22.9,18.7,10.8,6.0,3.3,68333.0,72736.0
1495,95669,Plymouth,Amador,983,6.9,2.8,10.3,9.4,8.4,15.7,23.8,12.8,5.3,4.6,68144.0,76456.0
1496,95670,Rancho Cordova,Sacramento,20448,4.3,4.9,10.9,9.4,14.3,19.8,12.7,13.4,5.7,4.5,56527.0,74679.0
1497,95672,Rescue,El Dorado,1656,0.0,1.9,3.7,4.3,11.5,14.1,18.0,24.9,9.3,12.2,96316.0,122053.0
1498,95673,Rio Linda,Sacramento,4827,5.0,4.4,10.2,12.5,13.6,23.2,14.3,13.6,2.1,1.3,54560.0,61678.0
1499,95674,Rio Oso,Sutter,289,4.8,2.1,5.9,5.9,11.8,15.2,14.5,19.7,5.5,14.5,81979.0,121810.0
1500,95675,River Pines,Amador,182,0.0,0.0,32.4,0.0,20.3,30.8,16.5,0.0,0.0,0.0,49569.0,47452.0
1501,95677,Rocklin,Placer,8925,6.0,4.5,7.0,6.5,11.0,15.7,14.8,18.8,8.5,7.1,73641.0,90295.0
1502,95678,Roseville,Placer,15880,4.7,4.9,7.5,8.7,13.2,19.1,14.0,15.9,6.9,5.2,63008.0,80729.0
1503,95679,Rumsey,Yolo,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,,
1504,95680,Ryde,Sacramento,59,42.4,0.0,0.0,0.0,15.3,42.4,0.0,0.0,0.0,0.0,,
1505,95681,Sheridan,Placer,425,2.8,8.0,1.9,8.0,28.0,20.2,6.8,22.6,0.0,1.6,52292.0,65232.0
1506,95682,Shingle Springs,El Dorado,11019,4.3,3.3,7.8,6.0,10.9,15.4,15.8,17.1,10.1,9.4,77993.0,95120.0
1507,95683,Sloughhouse,Sacramento,2576,2.4,2.0,6.4,4.2,7.7,12.2,15.9,21.8,16.7,10.8,98782.0,116182.0
1508,95684,Somerset,El Dorado,1270,4.7,4.0,15.7,11.1,6.9,18.5,13.9,14.6,2.3,8.3,63553.0,78488.0
1509,95685,Sutter Creek,Amador,1900,4.2,5.7,9.8,5.1,15.2,22.9,12.3,15.3,2.6,6.8,62339.0,79682.0
1510,95686,Thornton,San Joaquin,357,9.0,3.1,24.4,16.0,16.5,19.6,2.2,7.8,0.0,1.4,33672.0,43834.0
1511,95687,Vacaville,Solano,21705,3.6,4.1,6.2,6.1,11.3,18.4,16.7,19.9,8.4,5.4,75472.0,89243.0
1512,95688,Vacaville,Solano,12784,3.8,3.6,5.4,5.5,10.3,18.1,13.4,19.6,9.9,10.4,83578.0,101446.0
1513,95689,Volcano,Amador,545,1.7,6.1,10.5,10.1,14.9,18.9,9.9,21.8,4.6,1.7,61510.0,73702.0
1514,95690,Walnut Grove,Sacramento,828,5.0,5.0,6.2,22.8,7.6,26.0,1.8,11.6,7.2,6.9,53493.0,87428.0
1515,95691,West Sacramento,Yolo,13059,4.6,7.0,9.9,5.9,10.9,18.8,12.0,18.1,8.4,4.3,66519.0,80298.0
1516,95692,Wheatland,Yuba,1701,2.4,3.7,7.1,6.3,17.7,22.5,12.8,14.5,9.8,3.4,66861.0,83093.0
1517,95693,Wilton,Sacramento,2227,2.9,3.0,7.1,3.4,6.9,12.1,21.6,22.5,12.4,8.1,85417.0,103004.0
1518,95694,Winters,Yolo,3450,3.6,3.2,10.0,9.2,15.4,15.6,11.5,14.4,9.0,8.0,62083.0,87679.0
1519,95695,Woodland,Yolo,14360,5.0,6.0,9.2,10.0,13.9,20.9,11.0,14.5,4.4,5.1,55386.0,74437.0
1520,95697,Yolo,Yolo,133,5.3,6.8,13.5,0.0,6.0,12.0,37.6,11.3,7.5,0.0,75708.0,68644.0
1521,95698,Zamora,Yolo,81,16.0,0.0,0.0,22.2,38.3,9.9,0.0,0.0,13.6,0.0,38984.0,51117.0
1522,95699,Drytown,Amador,50,26.0,0.0,0.0,8.0,0.0,0.0,8.0,58.0,0.0,0.0,,73434.0
1523,95701,Alta,Placer,319,7.5,7.5,11.0,6.6,19.4,13.8,13.5,8.5,4.4,7.8,42411.0,71840.0
1524,95703,Applegate,Placer,431,10.7,4.9,11.1,9.0,4.4,19.0,21.1,13.0,3.7,3.0,68295.0,74714.0
1525,95709,Camino,El Dorado,1841,4.6,3.5,5.8,8.6,9.2,23.8,10.9,19.1,8.0,6.5,67393.0,87446.0
1526,95713,Colfax,Placer,3906,4.3,3.0,13.9,9.3,11.7,20.5,9.9,18.4,5.1,3.9,61158.0,79991.0
1527,95714,Dutch Flat,Placer,187,0.0,2.1,16.6,13.4,14.4,17.1,16.6,6.4,4.8,8.6,53583.0,77914.0
1528,95715,Emigrant Gap,Placer,50,0.0,0.0,12.0,44.0,32.0,12.0,0.0,0.0,0.0,0.0,31667.0,36278.0
1529,95717,Gold Run,Placer,86,12.8,0.0,11.6,10.5,30.2,16.3,10.5,0.0,8.1,0.0,41250.0,49997.0
1530,95720,Kyburz,El Dorado,28,3.6,7.1,25.0,7.1,14.3,17.9,0.0,21.4,3.6,0.0,46250.0,57389.0
1531,95721,Echo Lake,El Dorado,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,
1532,95722,Meadow Vista,Placer,1914,1.6,5.1,7.9,3.6,15.7,8.9,16.6,21.5,9.8,9.2,86136.0,100588.0
1533,95724,Norden,Nevada,0,,,,,,,,,,,,
1534,95726,Pollock Pines,El Dorado,3403,6.5,5.2,9.3,9.0,11.0,19.7,15.2,13.9,6.0,4.1,57908.0,73132.0
1535,95728,Soda Springs,Nevada,157,0.0,5.7,0.0,38.9,0.0,29.9,8.3,0.0,8.3,8.9,58107.0,90435.0
1536,95735,Twin Bridges,El Dorado,7,42.9,0.0,0.0,0.0,42.9,0.0,0.0,14.3,0.0,0.0,,35471.0
1537,95736,Weimar,Placer,60,0.0,0.0,0.0,33.3,38.3,28.3,0.0,0.0,0.0,0.0,43587.0,44872.0
1538,95742,Rancho Cordova,Sacramento,3032,3.3,0.9,0.8,2.1,6.0,15.2,19.8,26.9,17.4,7.6,105789.0,112844.0
1539,95746,Granite Bay,Placer,8108,1.7,2.6,3.1,4.7,5.1,14.8,8.2,20.4,14.2,25.3,123093.0,171097.0
1540,95747,Roseville,Placer,21220,2.3,2.6,4.7,5.7,8.5,14.7,13.3,24.8,13.8,9.5,96394.0,109922.0
1541,95757,Elk Grove,Sacramento,12819,3.3,3.2,4.3,4.4,6.6,16.7,17.0,23.1,12.2,9.3,91539.0,107743.0
1542,95758,Elk Grove,Sacramento,20877,4.3,4.2,6.7,5.9,9.1,20.5,14.3,20.1,9.4,5.5,74164.0,90051.0
1543,95762,El Dorado Hills,El Dorado,13510,1.5,1.7,3.3,2.5,7.0,10.5,11.0,21.9,15.5,25.1,126340.0,155303.0
1544,95765,Rocklin,Placer,12505,3.6,2.5,6.5,6.0,6.8,14.9,12.7,21.3,14.0,11.8,92250.0,112346.0
1545,95776,Woodland,Yolo,6997,2.0,4.6,9.1,8.7,11.1,19.3,13.5,17.5,10.3,3.9,66870.0,80215.0
1546,95814,Sacramento,Sacramento,5743,13.2,16.5,14.6,7.7,10.8,10.8,8.7,9.5,4.9,3.2,31409.0,56877.0
1547,95815,Sacramento,Sacramento,8907,16.2,9.8,18.1,11.5,16.9,12.6,8.7,3.3,1.7,1.3,29870.0,42313.0
1548,95816,Sacramento,Sacramento,9859,6.2,6.8,10.5,9.4,11.1,15.8,13.6,15.0,4.1,7.4,54777.0,80241.0
1549,95817,Sacramento,Sacramento,5900,13.2,11.3,14.5,8.0,12.3,12.9,10.9,10.5,4.8,1.5,38889.0,55673.0
1550,95818,Sacramento,Sacramento,9586,6.7,7.8,8.1,8.7,7.9,14.4,10.0,17.4,9.3,9.7,68085.0,105236.0
1551,95819,Sacramento,Sacramento,7778,3.7,1.6,6.0,5.5,7.0,13.8,14.0,20.8,12.9,14.7,96633.0,118186.0
1552,95820,Sacramento,Sacramento,12492,7.7,9.0,13.7,10.0,17.3,18.8,12.4,7.5,2.2,1.3,42948.0,54729.0
1553,95821,Sacramento,Sacramento,14739,8.9,9.9,11.9,14.8,12.4,15.5,9.6,9.4,4.5,3.1,39588.0,59341.0
1554,95822,Sacramento,Sacramento,15784,7.3,7.2,12.0,11.7,13.8,19.2,10.1,11.5,4.4,2.8,47405.0,63652.0
1555,95823,Sacramento,Sacramento,23078,9.3,8.4,13.5,13.3,16.0,16.8,11.7,8.1,1.8,1.1,39294.0,52236.0
1556,95824,Sacramento,Sacramento,8875,13.3,10.7,19.1,14.7,15.2,12.7,6.5,6.4,0.8,0.6,29747.0,40923.0
1557,95825,Sacramento,Sacramento,15414,14.0,10.6,12.5,11.0,14.9,15.2,9.2,7.9,3.1,1.6,36647.0,51079.0
1558,95826,Sacramento,Sacramento,14776,6.6,5.5,9.6,9.1,13.3,21.1,14.1,13.2,4.6,2.9,55772.0,67525.0
1559,95827,Sacramento,Sacramento,7235,5.4,2.7,10.4,13.0,19.5,19.4,11.9,11.2,4.6,1.8,48831.0,63855.0
1560,95828,Sacramento,Sacramento,17681,6.5,6.7,13.0,11.5,16.4,19.1,12.5,10.2,2.4,1.8,45710.0,58184.0
1561,95829,Sacramento,Sacramento,7788,4.6,4.0,5.9,6.4,7.0,18.1,16.0,22.7,10.0,5.5,80118.0,93022.0
1562,95830,Sacramento,Sacramento,311,2.6,0.0,5.1,26.7,11.9,12.5,12.9,14.8,5.5,8.0,54417.0,94503.0
1563,95831,Sacramento,Sacramento,18250,4.1,4.5,5.6,10.0,11.3,19.5,12.7,16.4,8.7,7.1,68140.0,86983.0
1564,95832,Sacramento,Sacramento,2872,5.5,4.6,13.7,16.7,26.6,18.3,9.6,2.1,2.3,0.7,42652.0,48543.0
1565,95833,Sacramento,Sacramento,14461,6.7,5.8,8.0,6.9,14.8,22.0,13.2,14.8,3.8,4.0,58008.0,72864.0
1566,95834,Sacramento,Sacramento,9747,5.6,4.4,13.3,10.0,13.1,18.8,11.7,15.3,6.2,1.6,53728.0,66313.0
1567,95835,Sacramento,Sacramento,13153,2.3,1.6,5.7,6.3,9.1,18.8,17.0,21.9,11.0,6.3,83150.0,95662.0
1568,95837,Sacramento,Sacramento,152,1.3,0.0,1.3,8.6,11.2,3.3,1.3,34.9,4.6,33.6,111786.0,156572.0
1569,95838,Sacramento,Sacramento,10852,9.0,9.4,11.7,13.0,16.6,21.5,8.5,8.4,1.3,0.7,40815.0,49994.0
1570,95841,Sacramento,Sacramento,7808,11.1,6.0,13.9,12.7,14.8,20.8,9.7,7.0,2.1,1.8,40693.0,52027.0
1571,95842,Sacramento,Sacramento,11173,7.7,8.9,10.7,12.9,13.9,20.8,11.8,10.5,1.6,1.1,44462.0,55854.0
1572,95843,Antelope,Sacramento,14144,5.4,2.3,7.5,7.3,13.3,21.5,16.7,17.2,6.2,2.6,66178.0,76760.0
1573,95864,Sacramento,Sacramento,9470,5.0,2.6,3.7,5.6,7.9,16.4,13.0,18.6,8.8,18.4,92165.0,133746.0
1574,95901,Marysville,Yuba,11609,5.8,7.0,15.4,12.0,13.9,21.8,10.5,10.2,2.2,1.2,45973.0,56806.0
1575,95903,Beale Afb,Yuba,369,8.1,1.4,11.4,27.1,13.8,19.5,9.5,9.2,0.0,0.0,38170.0,47285.0
1576,95910,Alleghany,Sierra,56,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,
1577,95912,Arbuckle,Colusa,1426,6.0,2.3,6.7,13.0,12.4,19.5,17.7,15.0,4.1,3.2,62706.0,82499.0
1578,95914,Bangor,Butte,297,20.5,9.1,1.0,7.7,6.1,34.3,14.5,5.7,1.0,0.0,53125.0,50213.0
1579,95915,Belden,Plumas,9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1580,95916,Berry Creek,Butte,443,5.4,13.1,14.9,19.9,17.8,15.6,6.5,4.7,1.6,0.5,32868.0,42533.0
1581,95917,Biggs,Butte,1039,1.5,5.8,12.2,12.0,13.4,20.2,13.4,12.1,6.3,3.1,52083.0,75113.0
1582,95918,Browns Valley,Yuba,1027,1.5,4.6,0.0,10.2,6.1,12.5,22.3,11.2,27.7,4.0,87462.0,103898.0
1583,95919,Brownsville,Yuba,573,0.0,5.2,18.2,19.5,14.7,23.7,8.6,10.1,0.0,0.0,37025.0,46914.0
1584,95920,Butte City,Glenn,97,17.5,7.2,13.4,3.1,8.2,7.2,21.6,11.3,10.3,0.0,,68643.0
1585,95922,Camptonville,Yuba,282,9.9,12.1,18.4,12.1,16.0,12.4,0.7,14.5,1.1,2.8,33056.0,49959.0
1586,95923,Canyon Dam,Plumas,4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,
1587,95925,Challenge,Yuba,121,0.0,0.0,66.9,14.0,19.0,0.0,0.0,0.0,0.0,0.0,23576.0,25228.0
1588,95926,Chico,Butte,14946,12.9,7.3,12.8,12.0,13.5,14.9,9.6,8.8,4.2,4.0,39239.0,61118.0
1589,95928,Chico,Butte,14022,11.4,8.7,9.2,10.1,14.0,15.1,9.9,11.7,6.1,3.8,45011.0,69053.0
1590,95930,Clipper Mills,Butte,48,0.0,0.0,0.0,35.4,0.0,0.0,64.6,0.0,0.0,0.0,,
1591,95932,Colusa,Colusa,2736,4.7,6.4,10.2,9.4,16.0,20.7,13.2,8.7,6.8,4.0,52031.0,70763.0
1592,95934,Crescent Mills,Plumas,164,0.0,5.5,56.7,5.5,4.3,5.5,22.6,0.0,0.0,0.0,,38693.0
1593,95935,Dobbins,Yuba,270,5.2,16.7,12.6,12.2,12.2,5.9,17.8,0.0,0.0,17.4,,64546.0
1594,95936,Downieville,Sierra,109,8.3,0.0,27.5,15.6,11.0,6.4,8.3,22.9,0.0,0.0,34659.0,53502.0
1595,95937,Dunnigan,Yolo,465,9.2,4.3,9.5,9.0,14.6,27.7,0.0,16.3,7.3,1.9,50824.0,69425.0
1596,95938,Durham,Butte,1559,5.6,5.5,10.1,11.8,7.8,13.7,15.1,15.9,9.6,4.8,64375.0,81077.0
1597,95939,Elk Creek,Glenn,204,10.8,12.3,17.6,12.7,18.1,12.7,8.8,6.9,0.0,0.0,32292.0,40364.0
1598,95941,Forbestown,Butte,253,0.0,0.0,38.3,5.9,6.7,43.5,0.0,5.5,0.0,0.0,39632.0,44265.0
1599,95942,Forest Ranch,Butte,466,19.7,0.0,18.9,1.5,10.7,10.9,3.6,22.1,0.0,12.4,49333.0,73426.0
1600,95943,Glenn,Glenn,356,9.6,5.1,9.8,13.5,17.1,16.3,7.6,8.7,5.1,7.3,44464.0,86603.0
1601,95944,Goodyears Bar,Sierra,31,0.0,0.0,0.0,58.1,0.0,41.9,0.0,0.0,0.0,0.0,,
1602,95945,Grass Valley,Nevada,11362,6.5,8.2,13.0,12.4,17.0,16.8,8.6,10.8,3.4,3.4,43636.0,61993.0
1603,95946,Penn Valley,Nevada,3888,4.4,3.7,9.4,9.6,15.3,15.0,15.6,14.5,7.9,4.7,62351.0,82614.0
1604,95947,Greenville,Plumas,753,8.0,11.0,11.6,16.1,13.4,12.4,10.0,13.8,1.2,2.7,38594.0,57198.0
1605,95948,Gridley,Butte,3768,5.3,10.4,13.0,13.3,13.7,21.5,8.4,8.2,2.8,3.3,43488.0,57599.0
1606,95949,Grass Valley,Nevada,8085,3.8,2.8,8.3,13.8,14.3,16.6,13.2,18.7,5.5,3.0,58861.0,74940.0
